TestSetFileName,Success,Managed,Fails,Skipped,Dependencies,Crashes,UnsupportedTypes,UnsupportedErrorCodes,Sum,Processed,Matches
prod/WhereClause.xml,10,9,9,0,0,46,5,5,84,84,OK
prod/WindowClause.xml,5,0,12,0,3,91,2,13,126,126,OK
misc/CombinedErrorCodes.xml,41,1,42,0,35,1,2,137,259,259,OK
misc/AnnexE.xml,0,1,0,0,0,5,0,2,8,8,OK
misc/AppendixA4.xml,9,0,0,0,0,0,0,0,9,9,OK
misc/ErrorsAndOptimization.xml,4,0,1,0,0,2,0,0,7,7,OK
misc/HigherOrderFunctions.xml,8,6,18,0,3,82,5,7,129,129,OK
misc/JsonTestSuite.xml,0,0,0,0,0,95,0,223,318,318,OK
misc/StaticContext.xml,0,0,1,0,0,0,0,0,1,1,OK
misc/Surrogates.xml,14,0,16,0,0,2,0,0,32,32,OK
misc/UCACollation.xml,0,0,0,0,16,0,0,73,89,89,OK
misc/XMLEdition.xml,0,2,2,0,13,2,0,0,19,19,OK
ser/method-adaptive.xml,0,0,11,0,4,45,24,0,84,84,OK
ser/method-html.xml,17,0,2,0,40,4,0,0,63,63,OK
ser/method-json.xml,0,0,4,0,0,63,7,0,74,74,OK
ser/method-text.xml,0,0,3,0,4,13,0,0,20,20,OK
ser/method-xhtml.xml,2,0,3,0,9,35,0,0,49,49,OK
ser/method-xml.xml,0,0,5,0,33,9,0,0,47,47,OK
app/CatalogCheck.xml,0,0,0,0,1,13,0,0,14,14,OK
app/Demos.xml,0,0,0,0,1,4,0,0,5,5,OK
app/FunctxFn.xml,38,188,62,0,0,207,6,1,502,502,OK
app/FunctxFunctx.xml,0,92,32,0,1,485,17,0,627,627,OK
app/UseCaseCompoundValues.xml,0,0,0,0,1,0,0,0,1,1,OK
app/UseCaseJSON.xml,0,0,0,0,7,6,0,0,13,13,OK
app/UseCaseNLP.xml,0,0,0,0,0,7,0,0,7,7,OK
app/UseCaseNS.xml,0,0,0,0,0,8,0,0,8,8,OK
app/UseCasePARTS.xml,0,0,0,0,0,0,0,1,1,1,OK
app/UseCaseR.xml,0,0,0,0,0,18,0,0,18,18,OK
app/UseCaseR31.xml,0,0,0,0,15,10,0,0,25,25,OK
app/UseCaseSEQ.xml,0,0,0,0,0,5,0,0,5,5,OK
app/UseCaseSGML.xml,0,0,0,0,0,10,0,1,11,11,OK
app/UseCaseSTRING.xml,0,0,0,0,0,4,0,0,4,4,OK
app/UseCaseTREE.xml,0,0,0,0,0,6,0,0,6,6,OK
app/UseCaseXMP.xml,0,0,0,0,0,12,0,0,12,12,OK
app/Walmsley.xml,4,8,14,0,53,139,0,4,222,222,OK
app/XMark.xml,0,0,0,0,0,21,0,0,21,21,OK
app/fo-spec-examples.xml,1,190,33,0,47,359,5,6,641,641,OK
